timestamp,sentiment,tally
2018-10-16,negative,205
2018-10-16,neutral,495
2018-10-16,positive,320
2018-10-17,negative,173
2018-10-17,neutral,529
2018-10-17,positive,318
2018-10-18,negative,191
2018-10-18,neutral,518
2018-10-18,positive,311
2018-10-19,negative,186
2018-10-19,neutral,490
2018-10-19,positive,344
2018-10-20,negative,190
2018-10-20,neutral,504
2018-10-20,positive,326
2018-10-21,negative,229
2018-10-21,neutral,513
2018-10-21,positive,278
2018-10-22,negative,214
2018-10-22,neutral,492
2018-10-22,positive,313
2018-10-23,negative,207
2018-10-23,neutral,485
2018-10-23,positive,328
2018-10-24,negative,173
2018-10-24,neutral,483
2018-10-24,positive,364
2018-10-25,negative,239
2018-10-25,neutral,474
2018-10-25,positive,307
2018-10-26,negative,251
2018-10-26,neutral,476
2018-10-26,positive,293
2018-10-27,negative,215
2018-10-27,neutral,500
2018-10-27,positive,305
2018-10-28,negative,238
2018-10-28,neutral,499
2018-10-28,positive,283
2018-10-29,negative,275
2018-10-29,neutral,458
2018-10-29,positive,287
2018-10-30,negative,246
2018-10-30,neutral,448
2018-10-30,positive,326
2018-10-31,negative,219
2018-10-31,neutral,473
2018-10-31,positive,328
2018-11-01,negative,210
2018-11-01,neutral,526
2018-11-01,positive,284
2018-11-02,negative,201
2018-11-02,neutral,505
2018-11-02,positive,314
2018-11-03,negative,190
2018-11-03,neutral,505
2018-11-03,positive,325
2018-11-04,negative,202
2018-11-04,neutral,485
2018-11-04,positive,333
2018-11-05,negative,191
2018-11-05,neutral,509
2018-11-05,positive,320
2018-11-06,negative,201
2018-11-06,neutral,478
2018-11-06,positive,341
2018-11-07,negative,173
2018-11-07,neutral,519
2018-11-07,positive,328
2018-11-08,negative,191
2018-11-08,neutral,490
2018-11-08,positive,339
2018-11-09,negative,234
2018-11-09,neutral,504
2018-11-09,positive,282
2018-11-10,negative,226
2018-11-10,neutral,511
2018-11-10,positive,283
2018-11-11,negative,195
2018-11-11,neutral,502
2018-11-11,positive,323
2018-11-12,negative,229
2018-11-12,neutral,504
2018-11-12,positive,287
2018-11-13,negative,216
2018-11-13,neutral,494
2018-11-13,positive,310
2018-11-14,negative,202
2018-11-14,neutral,511
2018-11-14,positive,307
2018-11-15,negative,175
2018-11-15,neutral,507
2018-11-15,positive,338
2018-11-16,negative,196
2018-11-16,neutral,495
2018-11-16,positive,329
2018-11-17,negative,208
2018-11-17,neutral,480
2018-11-17,positive,332
2018-11-18,negative,177
2018-11-18,neutral,524
2018-11-18,positive,319
2018-11-19,negative,193
2018-11-19,neutral,506
2018-11-19,positive,321
2018-11-20,negative,213
2018-11-20,neutral,515
2018-11-20,positive,292
2018-11-21,negative,151
2018-11-21,neutral,583
2018-11-21,positive,286
2018-11-22,negative,208
2018-11-22,neutral,528
2018-11-22,positive,284
2018-11-23,negative,197
2018-11-23,neutral,516
2018-11-23,positive,307
2018-11-24,negative,182
2018-11-24,neutral,503
2018-11-24,positive,335
2018-11-25,negative,185
2018-11-25,neutral,533
2018-11-25,positive,302
2018-11-26,negative,180
2018-11-26,neutral,496
2018-11-26,positive,344
2018-11-27,negative,217
2018-11-27,neutral,489
2018-11-27,positive,314
2018-11-28,negative,225
2018-11-28,neutral,496
2018-11-28,positive,299
2018-11-29,negative,214
2018-11-29,neutral,471
2018-11-29,positive,335
2018-11-30,negative,197
2018-11-30,neutral,511
2018-11-30,positive,312
2018-12-01,negative,211
2018-12-01,neutral,497
2018-12-01,positive,312
2018-12-02,negative,180
2018-12-02,neutral,514
2018-12-02,positive,326
2018-12-03,negative,177
2018-12-03,neutral,504
2018-12-03,positive,339
2018-12-04,negative,170
2018-12-04,neutral,509
2018-12-04,positive,341
2018-12-05,negative,194
2018-12-05,neutral,496
2018-12-05,positive,330
2018-12-06,negative,188
2018-12-06,neutral,501
2018-12-06,positive,331
2018-12-07,negative,191
2018-12-07,neutral,517
2018-12-07,positive,311
2018-12-08,negative,196
2018-12-08,neutral,498
2018-12-08,positive,326
2018-12-09,negative,191
2018-12-09,neutral,559
2018-12-09,positive,270
2018-12-10,negative,195
2018-12-10,neutral,517
2018-12-10,positive,308
2018-12-11,negative,179
2018-12-11,neutral,508
2018-12-11,positive,333
2018-12-12,negative,211
2018-12-12,neutral,511
2018-12-12,positive,298
2018-12-13,negative,219
2018-12-13,neutral,472
2018-12-13,positive,329
2018-12-14,negative,192
2018-12-14,neutral,519
2018-12-14,positive,309
2018-12-15,negative,220
2018-12-15,neutral,504
2018-12-15,positive,296
2018-12-16,negative,209
2018-12-16,neutral,505
2018-12-16,positive,306
2018-12-17,negative,229
2018-12-17,neutral,492
2018-12-17,positive,299
2018-12-18,negative,209
2018-12-18,neutral,502
2018-12-18,positive,309
2018-12-19,negative,200
2018-12-19,neutral,501
2018-12-19,positive,319
2018-12-20,negative,235
2018-12-20,neutral,525
2018-12-20,positive,260
2018-12-21,negative,207
2018-12-21,neutral,514
2018-12-21,positive,296
2018-12-22,negative,222
2018-12-22,neutral,486
2018-12-22,positive,312
2018-12-23,negative,225
2018-12-23,neutral,469
2018-12-23,positive,326
2018-12-24,negative,196
2018-12-24,neutral,510
2018-12-24,positive,314
2018-12-25,negative,208
2018-12-25,neutral,523
2018-12-25,positive,289
2018-12-26,negative,204
2018-12-26,neutral,510
2018-12-26,positive,306
2018-12-27,negative,187
2018-12-27,neutral,509
2018-12-27,positive,323
2018-12-28,negative,211
2018-12-28,neutral,486
2018-12-28,positive,323
2018-12-29,negative,219
2018-12-29,neutral,496
2018-12-29,positive,305
2018-12-30,negative,222
2018-12-30,neutral,443
2018-12-30,positive,355
2018-12-31,negative,189
2018-12-31,neutral,515
2018-12-31,positive,315
